Product_Number,T일 예정 수주량,T+1일 예정 수주량,T+2일 예정 수주량,T+3일 예정 수주량,T+4일 예정 수주량,작년 T일 예정 수주량,작년 T+1일 예정 수주량,작년 T+2일 예정 수주량,작년 T+3일 예정 수주량,작년 T+4일 예정 수주량,T일 예상 수주량,T+1일 예상 수주량,T+2일 예상 수주량,T+3일 예상 수주량,T+4일 예상 수주량,DateTime,DoW,Temperature,Humidity
Product_84,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,2022-01-29 17:06,Saturday,13.31375691,12.47176796
Product_dd,0,0,0,0,0,0,65,12,0,3,12,0,0,19,0,2022-02-11 6:29,Friday,12.86730769,19.14115385
Product_b2,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,2022-03-13 6:30,Sunday,20.76761905,50.01571429
Product_9e,180,0,0,157,148,139,139,116,41,0,0,330,344,360,380,2022-02-06 6:33,Sunday,10.74317992,15.46050209
Product_a7,1,0,0,0,0,0,0,20,0,0,0,2,0,5,0,2022-01-31 7:13,Monday,9.1845,14.93975
Product_c2,136,0,0,126,126,126,126,126,126,0,126,126,126,126,126,2022-03-01 7:06,Tuesday,16.41755319,19.47382979
Product_a8,17,28,39,29,36,21,0,1,0,0,0,0,0,0,0,2022-03-03 6:27,Thursday,16.33257143,19.11628571
Product_b0,6,6,0,0,0,0,0,0,0,0,0,19,0,0,0,2022-03-11 6:33,Friday,19.02594855,30.04318328
Product_95,58,74,0,0,65,105,100,99,0,0,67,17,3,13,13,2022-02-23 5:58,Wednesday,11.64701493,16.43373134
Product_e0,660,0,0,566,550,550,566,550,0,0,586,586,586,586,586,2022-03-07 14:31,Monday,12.49631579,21.79947368
Product_e3,305,277,277,277,392,337,204,257,260,147,83,0,0,106,277,2022-02-10 18:00,Thursday,14.10637367,28.37485424
Product_99,136,0,0,122,116,132,139,116,41,0,0,282,293,301,336,2022-02-05 6:35,Saturday,13.41,14.03086957
Product_f8,0,2,2,1,0,0,1,0,0,0,11,0,0,0,0,2022-03-04 15:57,Friday,15.47233333,24.22916667
Product_c1,74,44,27,9,0,0,65,66,87,105,192,0,0,21,133,2022-03-05 6:00,Saturday,19.718,30.57
Product_e3,250,304,0,350,254,180,132,215,154,0,0,291,291,291,291,2022-03-06 6:42,Sunday,14.54181818,13.35
Product_d7,11,14,11,11,6,6,0,4,5,0,0,0,0,0,0,2022-03-10 6:32,Thursday,15.80965789,36.52771053
Product_af,134,70,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-12 6:33,Saturday,12.16421053,30.45789474
Product_b4,0,0,0,2,0,0,16,15,25,20,20,0,0,10,31,2022-03-04 15:57,Friday,15.47233333,24.22916667
Product_97,42,55,0,0,0,0,0,0,0,0,91,6,6,43,49,2022-02-07 7:06,Monday,8.561219512,22.85243902
Product_ec,19,0,0,51,114,0,0,130,52,93,35,67,0,0,219,2022-03-10 6:32,Thursday,15.80965789,36.52771053
Product_db,18,10,10,0,0,0,0,0,0,13,17,0,12,17,18,2022-01-28 16:33,Friday,12.71454545,21.40181818
Product_c9,219,198,0,0,201,214,245,224,206,265,0,346,376,185,0,2022-02-27 16:30,Sunday,16.35078947,25.96671053
Product_8b,46,71,60,64,0,0,0,0,0,0,0,0,0,0,0,2022-03-11 6:31,Friday,19.02594855,30.04318328
Product_db,0,0,22,13,0,0,16,18,8,8,15,0,0,0,0,2022-02-10 6:37,Thursday,14.10637367,28.37485424
Product_cb,290,185,166,0,0,0,352,350,348,345,331,0,334,383,381,2022-02-20 6:31,Sunday,10.45040816,20.37428571
Product_96,125,158,0,0,117,118,131,120,129,0,0,0,186,145,118,2022-02-12 6:33,Saturday,12.16421053,30.45789474
Product_93,23,38,0,35,26,16,20,37,0,0,44,9,10,16,12,2022-03-07 6:48,Monday,12.49631579,21.79947368
Product_b2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022-02-27 6:33,Sunday,16.35078947,25.96671053
Product_ad,32,0,0,0,0,0,0,53,40,0,55,56,40,34,25,2022-02-04 5:58,Friday,13.86566667,11.53
Product_8a,109,81,0,84,86,90,88,81,87,0,95,95,107,107,70,2022-03-07 11:06,Monday,12.49631579,21.79947368
Product_d9,1,10,8,0,2,0,0,12,6,5,5,0,0,17,18,2022-02-18 7:01,Friday,12.20880499,19.34153389
Product_a4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2022-03-09 6:33,Wednesday,16.68,21.752
Product_cf,196,236,235,239,249,0,252,242,243,243,244,247,0,119,0,2022-02-10 10:00,Thursday,14.10637367,28.37485424
Product_ef,223,171,175,172,0,0,180,179,185,193,196,0,0,199,233,2022-02-11 6:29,Friday,12.86730769,19.14115385
Product_e0,608,490,0,0,0,0,0,0,554,554,0,554,554,564,554,2022-01-29 15:06,Saturday,13.31375691,12.47176796
Product_b8,13,6,5,0,0,0,0,14,4,7,15,12,0,10,10,2022-02-19 6:00,Saturday,13.72509434,27.18867925
Product_f4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2022-02-14 6:35,Monday,15.194,37.7588
Product_a5,112,28,42,0,0,0,50,76,16,75,146,0,247,86,1,2022-02-19 18:34,Saturday,13.72509434,27.18867925
Product_b3,14,0,0,0,15,12,9,18,0,0,39,45,24,11,0,2022-02-22 7:05,Tuesday,14.53931507,15.87356164
Product_ec,92,19,0,0,0,0,13,63,94,89,102,0,0,140,191,2022-02-10 12:00,Thursday,14.10637367,28.37485424
Product_cc,29,25,41,0,0,14,0,0,2,1,61,0,70,61,83,2022-03-05 6:36,Saturday,19.718,30.57
Product_9e,359,330,0,0,330,330,330,330,0,0,330,330,330,330,330,2022-02-23 5:58,Wednesday,11.64701493,16.43373134
Product_bf,15,16,21,21,0,0,31,23,25,28,27,6,0,0,0,2022-02-25 11:34,Friday,13.66616438,12.7109589
Product_9b,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,2022-01-29 6:38,Saturday,13.31375691,12.47176796
Product_86,632,0,0,0,0,0,0,0,0,0,586,528,551,480,344,2022-01-30 6:23,Sunday,9.10625,17.95275
Product_90,0,0,57,1,4,5,5,0,0,0,31,34,2,4,0,2022-02-16 7:03,Wednesday,12.67357143,13.08071429
Product_d5,321,0,0,0,188,281,313,316,328,0,346,336,320,274,66,2022-02-21 6:35,Monday,8.996181818,11.62236364
Product_a6,24,22,2,0,0,0,0,90,75,111,126,100,0,0,0,2022-01-27 6:25,Thursday,10.60122997,30.04681654
Product_c5,281,169,0,0,0,354,352,348,330,343,0,345,341,310,320,2022-02-21 6:04,Monday,8.996181818,11.62236364
Product_f6,0,0,0,0,0,0,2,3,5,0,0,0,0,0,0,2022-03-05 16:01,Saturday,19.718,30.57
Product_ca,16,21,49,33,44,23,0,14,6,0,8,0,0,0,0,2022-01-26 18:30,Wednesday,12.83689655,35.81396552
Product_e5,107,0,0,31,1,0,0,0,0,0,24,133,162,170,177,2022-03-09 6:33,Wednesday,16.68,21.752
Product_e9,87,107,90,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-19 6:33,Saturday,13.72509434,27.18867925
Product_a9,236,100,137,117,0,0,132,142,137,139,173,173,0,130,0,2022-02-10 16:57,Thursday,14.10637367,28.37485424
Product_bb,0,0,0,0,2,0,0,0,6,12,0,18,32,14,8,2022-01-29 6:32,Saturday,13.31375691,12.47176796
Product_b9,71,126,163,104,0,0,45,48,67,144,106,0,0,216,117,2022-03-05 6:32,Saturday,19.718,30.57
Product_db,14,12,12,8,21,0,0,17,31,31,23,0,0,0,0,2022-03-10 6:19,Thursday,15.80965789,36.52771053
Product_b9,127,0,0,11,10,16,21,92,101,0,103,99,159,69,0,2022-03-13 12:34,Sunday,20.76761905,50.01571429
Product_c2,145,130,0,0,126,126,126,126,126,126,0,126,126,126,126,2022-02-28 6:30,Monday,12.18428571,21.08571429
Product_db,10,4,6,0,14,16,7,6,6,0,0,6,6,6,7,2022-02-27 6:33,Sunday,16.35078947,25.96671053
Product_db,13,0,0,12,12,10,12,20,0,0,17,25,19,12,19,2022-03-07 7:02,Monday,12.49631579,21.79947368
Product_de,25,12,0,0,16,18,7,9,18,0,0,18,18,18,8,2022-02-12 16:30,Saturday,12.16421053,30.45789474
Product_ec,156,96,133,0,0,0,69,116,270,280,0,0,6,74,174,2022-02-19 12:26,Saturday,13.72509434,27.18867925
Product_eb,5,4,45,210,233,0,0,174,125,127,81,209,0,0,137,2022-02-09 11:55,Wednesday,8.872222222,23.94111111
Product_ee,567,515,516,0,0,0,518,505,507,543,0,0,464,510,497,2022-02-19 6:33,Saturday,13.72509434,27.18867925
Product_a7,1,1,0,2,0,0,0,3,1,1,11,1,0,0,10,2022-02-18 6:39,Friday,12.20880499,19.34153389
Product_e0,666,596,586,0,0,596,596,596,586,0,0,586,586,586,586,2022-02-21 6:04,Monday,8.996181818,11.62236364
Product_a7,12,21,0,0,6,1,0,0,0,0,0,0,0,0,27,2022-03-06 11:01,Sunday,14.54181818,13.35
Product_8a,100,85,81,86,0,78,93,89,91,87,65,0,94,233,233,2022-03-05 6:36,Saturday,19.718,30.57
Product_99,0,158,157,143,0,0,99,88,87,112,126,84,0,259,216,2022-01-27 6:34,Thursday,10.60122997,30.04681654
Product_ef,223,171,175,172,0,0,180,179,185,193,196,0,0,199,233,2022-02-10 10:00,Thursday,14.10637367,28.37485424
Product_bd,18,6,5,0,0,5,26,40,5,0,0,0,12,20,23,2022-03-06 6:29,Sunday,14.54181818,13.35
Product_99,136,0,0,122,116,132,139,116,41,0,0,282,293,301,336,2022-02-04 5:58,Friday,13.86566667,11.53
Product_eb,8,0,0,0,0,0,0,0,0,0,62,199,244,166,130,2022-01-30 6:23,Sunday,9.10625,17.95275
Product_dc,5,0,0,0,132,109,18,59,0,0,27,0,4,7,2,2022-03-07 7:02,Monday,12.49631579,21.79947368
Product_c4,53,0,0,36,15,0,1,9,30,0,45,28,0,4,156,2022-03-13 12:34,Sunday,20.76761905,50.01571429
Product_d7,14,23,0,0,20,19,16,9,0,0,0,3,5,2,0,2022-02-28 6:30,Monday,12.18428571,21.08571429
Product_c3,274,135,0,0,56,106,193,186,185,219,0,311,440,326,0,2022-03-13 16:26,Sunday,20.76761905,50.01571429
Product_cc,11,0,16,26,20,39,0,15,9,36,33,51,47,0,0,2022-02-17 6:26,Thursday,10.44060606,12.1330303
Product_ec,187,215,44,0,114,193,246,99,100,0,0,31,60,20,31,2022-02-27 16:30,Sunday,16.35078947,25.96671053
Product_e8,33,11,0,0,1,11,9,27,11,0,0,24,19,19,19,2022-03-13 12:26,Sunday,20.76761905,50.01571429
Product_ae,7,6,4,0,0,0,0,7,8,15,16,18,0,9,28,2022-02-19 6:00,Saturday,13.72509434,27.18867925
Product_a7,0,0,5,1,8,6,25,3,0,0,0,0,0,0,0,2022-03-02 6:36,Wednesday,15.53977778,26.71933333
Product_c9,208,0,0,57,21,29,42,149,193,0,185,219,367,437,285,2022-03-13 15:03,Sunday,20.76761905,50.01571429
Product_ed,4,33,0,0,0,0,0,0,0,0,0,0,32,48,8,2022-03-06 15:01,Sunday,14.54181818,13.35
Product_b7,102,87,93,0,0,93,79,46,71,40,10,0,17,0,0,2022-02-26 6:44,Saturday,14.05785714,20.79178571
Product_c1,9,0,45,72,0,0,58,76,65,69,64,91,0,104,96,2022-02-10 6:37,Thursday,14.10637367,28.37485424
Product_aa,116,76,88,0,0,116,59,38,96,41,12,0,45,53,0,2022-02-26 12:38,Saturday,14.05785714,20.79178571
Product_d7,0,0,0,21,19,19,15,19,20,0,19,12,4,0,0,2022-01-30 6:23,Sunday,9.10625,17.95275
Product_b3,4,7,2,17,0,0,0,14,9,9,31,37,0,53,5,2022-02-19 6:29,Saturday,13.72509434,27.18867925
Product_cd,39,0,0,49,50,53,53,50,52,0,53,50,54,55,87,2022-03-13 7:04,Sunday,20.76761905,50.01571429
Product_dc,215,25,14,0,0,19,0,1,68,12,0,0,3,1,7,2022-03-12 6:29,Saturday,19.509,42.867
Product_95,121,149,155,124,152,0,136,152,122,132,94,0,0,6,11,2022-03-04 11:57,Friday,15.47233333,24.22916667
Product_a9,185,130,0,0,56,124,125,151,183,200,0,129,7,143,526,2022-02-27 6:33,Sunday,16.35078947,25.96671053
Product_bd,27,9,6,0,0,12,14,8,6,6,8,0,35,22,0,2022-02-27 6:32,Sunday,16.35078947,25.96671053
Product_bd,18,6,5,0,0,5,26,40,5,0,0,0,12,20,23,2022-03-05 6:36,Saturday,19.718,30.57
Product_8d,6,1,0,0,1,1,1,1,1,1,0,0,1,1,1,2022-02-14 6:31,Monday,15.194,37.7588
Product_ab,44,25,25,47,0,0,42,16,5,44,92,110,0,171,0,2022-01-27 6:25,Thursday,10.60122997,30.04681654
Product_cd,103,0,0,71,49,28,20,19,10,0,0,0,0,3,0,2022-03-07 16:03,Monday,12.49631579,21.79947368
Product_f0,9,31,0,0,0,0,0,0,0,0,0,0,0,9,0,2022-01-28 6:20,Friday,12.71454545,21.40181818
Product_da,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,2022-02-19 6:29,Saturday,13.72509434,27.18867925
Product_b5,0,0,0,1,0,0,19,15,17,30,23,35,0,32,0,2022-02-10 12:00,Thursday,14.10637367,28.37485424
Product_9d,23,18,18,0,0,18,18,18,18,18,0,0,18,18,18,2022-03-12 6:29,Saturday,19.509,42.867
Product_a5,36,0,0,0,0,0,0,97,71,0,105,56,151,76,109,2022-02-06 6:05,Sunday,10.74317992,15.46050209
Product_bf,50,0,0,0,0,0,0,60,27,0,11,57,37,21,18,2022-02-09 6:30,Wednesday,8.872222222,23.94111111
Product_a6,98,0,0,62,67,104,62,95,0,0,109,68,96,66,78,2022-03-07 12:31,Monday,12.49631579,21.79947368
Product_d4,6,177,0,0,223,219,237,272,320,323,0,166,0,0,0,2022-02-12 13:33,Saturday,12.16421053,30.45789474
Product_c7,40,0,0,0,0,0,0,55,42,0,55,68,58,48,39,2022-01-30 6:32,Sunday,9.10625,17.95275
Product_cc,42,4,0,47,56,30,0,28,32,39,61,80,58,0,0,2022-03-10 14:33,Thursday,15.80965789,36.52771053
Product_c8,145,130,0,0,126,126,126,126,126,126,0,126,126,126,126,2022-02-28 6:30,Monday,12.18428571,21.08571429
Product_9c,85,191,245,212,0,166,114,120,144,151,0,0,0,0,0,2022-03-06 6:29,Sunday,14.54181818,13.35
Product_a1,416,400,0,400,400,400,400,400,0,0,400,400,400,400,400,2022-03-07 12:31,Monday,12.49631579,21.79947368
Product_ca,47,47,0,0,50,37,5,44,44,6,0,21,0,0,0,2022-02-27 16:30,Sunday,16.35078947,25.96671053
Product_a2,278,153,100,0,0,0,273,199,289,226,110,0,56,93,92,2022-02-19 12:26,Saturday,13.72509434,27.18867925
Product_9d,29,18,0,0,18,18,18,18,18,0,0,18,18,18,18,2022-02-27 16:30,Sunday,16.35078947,25.96671053
Product_9e,334,304,0,304,304,304,304,304,0,0,304,304,304,304,304,2022-03-13 7:04,Sunday,20.76761905,50.01571429
Product_b6,34,0,0,0,0,0,0,40,123,0,0,0,25,69,43,2022-02-07 15:38,Monday,8.561219512,22.85243902
Product_e3,99,242,221,357,167,246,293,292,221,280,0,0,290,292,286,2022-03-12 6:39,Saturday,19.509,42.867
Product_cc,31,16,0,0,0,10,38,10,20,31,0,30,34,33,63,2022-02-12 6:31,Saturday,12.16421053,30.45789474
Product_ab,11,0,0,49,62,68,63,58,0,0,43,34,51,52,61,2022-03-07 7:02,Monday,12.49631579,21.79947368
Product_aa,0,0,133,104,78,80,82,66,0,115,61,20,24,26,0,2022-02-16 7:03,Wednesday,12.67357143,13.08071429
Product_cc,32,0,0,32,32,21,43,17,0,0,0,4,0,0,50,2022-02-28 6:59,Monday,12.18428571,21.08571429
Product_a4,0,0,0,0,0,36,1,0,0,0,0,0,0,0,0,2022-02-21 6:35,Monday,8.996181818,11.62236364
Product_e8,23,0,0,0,0,0,1,4,0,0,7,17,20,15,7,2022-03-13 7:04,Sunday,20.76761905,50.01571429
Product_a9,114,132,139,209,0,0,223,194,116,237,285,0,0,0,2,2022-03-04 11:57,Friday,15.47233333,24.22916667
Product_e0,670,606,596,586,0,0,596,596,594,586,0,0,586,586,538,2022-02-20 6:31,Sunday,10.45040816,20.37428571
Product_9c,150,121,123,166,146,0,0,0,73,86,248,116,0,0,93,2022-02-17 16:30,Thursday,10.44060606,12.1330303
Product_99,370,330,0,0,330,330,330,330,330,0,0,0,330,330,330,2022-02-12 17:34,Saturday,12.16421053,30.45789474
Product_cd,123,62,51,52,0,52,43,44,74,43,7,0,0,0,0,2022-02-26 7:14,Saturday,14.05785714,20.79178571
Product_d7,7,12,25,22,7,0,0,0,0,0,0,0,0,0,0,2022-02-26 6:34,Saturday,14.05785714,20.79178571
Product_b7,54,35,59,60,0,0,0,92,88,89,94,93,0,68,24,2022-02-19 6:00,Saturday,13.72509434,27.18867925
Product_f0,7,1,0,0,0,0,0,9,0,0,0,0,0,0,0,2022-02-09 12:58,Wednesday,8.872222222,23.94111111
Product_ca,37,0,0,0,0,0,0,49,16,0,0,0,11,24,19,2022-02-02 6:29,Wednesday,9.003850932,24.23149068
Product_b4,0,0,0,18,15,30,15,20,0,0,22,46,19,0,0,2022-03-07 7:02,Monday,12.49631579,21.79947368
Product_ba,52,77,115,0,0,145,147,174,120,133,163,0,127,0,0,2022-02-26 7:14,Saturday,14.05785714,20.79178571
Product_eb,134,0,0,48,0,0,5,140,0,0,259,200,89,28,55,2022-03-13 6:32,Sunday,20.76761905,50.01571429
Product_af,1,0,0,0,0,0,0,0,0,0,50,2,0,5,0,2022-02-26 6:34,Saturday,14.05785714,20.79178571
Product_92,57,96,110,95,79,0,0,60,73,86,81,85,0,0,76,2022-03-14 7:03,Monday,26.57186957,38.8723913
Product_bb,8,0,0,0,13,9,0,0,0,0,0,7,0,0,0,2022-02-21 6:37,Monday,8.996181818,11.62236364
Product_94,57,55,55,47,45,0,0,0,44,43,45,41,0,0,35,2022-02-17 6:30,Thursday,10.44060606,12.1330303
Product_b2,7,0,0,0,0,0,0,3,7,0,39,6,0,7,4,2022-02-07 7:06,Monday,8.561219512,22.85243902
Product_db,5,0,11,18,7,6,7,0,0,6,6,6,6,6,0,2022-03-02 6:36,Wednesday,15.53977778,26.71933333
Product_95,1,0,0,0,0,0,0,0,0,0,0,5,8,5,6,2022-02-09 6:30,Wednesday,8.872222222,23.94111111
Product_d6,99,99,91,97,0,105,105,105,70,100,100,0,100,100,63,2022-02-26 6:44,Saturday,14.05785714,20.79178571
Product_d8,14,0,0,22,19,19,15,5,0,0,1,4,5,0,0,2022-03-01 7:06,Tuesday,16.41755319,19.47382979
Product_b5,8,0,0,28,8,9,0,0,0,0,35,15,36,0,0,2022-03-09 6:33,Wednesday,16.68,21.752
Product_e1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-13 6:30,Sunday,20.76761905,50.01571429
Product_a8,0,0,25,3,0,0,0,0,0,0,0,0,0,0,0,2022-02-10 16:57,Thursday,14.10637367,28.37485424
Product_da,0,0,5,2,0,0,1,0,0,2,0,0,0,0,1,2022-02-11 6:29,Friday,12.86730769,19.14115385
Product_f5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-27 6:33,Sunday,16.35078947,25.96671053
Product_8a,119,82,0,0,87,84,86,90,96,90,0,0,86,77,81,2022-02-12 11:33,Saturday,12.16421053,30.45789474
Product_dc,43,5,0,0,0,95,143,54,51,0,0,2,2,2,2,2022-03-06 11:58,Sunday,14.54181818,13.35
Product_85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-06 9:57,Sunday,14.54181818,13.35
Product_b7,57,59,0,0,77,84,69,80,148,114,0,120,14,0,0,2022-02-12 17:34,Saturday,12.16421053,30.45789474
Product_f6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-12 6:39,Saturday,19.509,42.867
Product_ca,34,50,51,47,44,46,0,51,43,7,3,2,0,0,0,2022-02-17 16:30,Thursday,10.44060606,12.1330303
Product_9b,20,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2022-02-26 12:38,Saturday,14.05785714,20.79178571
Product_ba,145,0,0,7,5,219,119,133,0,0,101,102,115,105,124,2022-03-07 7:02,Monday,12.49631579,21.79947368
Product_b9,56,37,50,0,0,0,91,65,107,111,55,0,125,156,302,2022-02-20 6:31,Sunday,10.45040816,20.37428571
Product_d4,256,68,0,0,64,252,257,265,276,292,0,333,307,0,0,2022-03-06 15:01,Sunday,14.54181818,13.35
Product_a2,327,289,0,0,232,323,282,204,304,223,0,97,77,153,0,2022-02-12 17:34,Saturday,12.16421053,30.45789474
Product_b7,39,20,12,47,70,96,0,103,102,77,68,57,0,0,0,2022-02-09 12:58,Wednesday,8.872222222,23.94111111
Product_8c,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022-02-03 6:31,Thursday,9.169761905,18.76190476
Product_db,0,0,22,13,0,0,16,18,8,8,15,0,0,0,0,2022-02-10 12:00,Thursday,14.10637367,28.37485424
Product_93,29,27,18,25,31,0,0,57,8,4,10,16,0,0,12,2022-03-10 17:29,Thursday,15.80965789,36.52771053
Product_c7,9,0,45,72,0,0,58,76,65,69,64,91,0,104,96,2022-02-10 16:57,Thursday,14.10637367,28.37485424
Product_b0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,2022-02-21 6:35,Monday,8.996181818,11.62236364
Product_e6,42,0,0,0,0,0,0,0,0,0,0,0,0,9,16,2022-01-31 7:13,Monday,9.1845,14.93975
Product_d2,58,36,0,0,54,51,45,54,58,90,0,152,225,2,0,2022-03-13 6:30,Sunday,20.76761905,50.01571429
Product_a0,526,496,496,496,496,0,0,544,544,544,544,0,0,544,544,2022-02-19 6:00,Saturday,13.72509434,27.18867925
Product_b3,0,9,0,0,14,14,16,18,40,41,0,0,44,0,0,2022-02-12 15:34,Saturday,12.16421053,30.45789474
Product_c1,74,44,27,9,0,0,65,66,87,105,192,0,0,21,133,2022-03-05 6:32,Saturday,19.718,30.57
Product_9e,381,330,0,0,0,0,0,0,0,0,330,330,330,330,330,2022-02-08 6:28,Tuesday,13.43014085,12.98084507
Product_ae,8,3,8,0,0,33,10,17,34,34,33,0,33,33,49,2022-03-12 6:39,Saturday,19.509,42.867
Product_bc,215,201,160,0,0,141,120,120,159,154,151,0,136,27,0,2022-02-26 6:44,Saturday,14.05785714,20.79178571
Product_bf,4,0,0,0,13,16,23,19,0,0,32,22,28,23,27,2022-02-24 6:00,Thursday,10.90306122,12.60530612
Product_bd,25,22,0,0,0,41,13,5,15,3,0,14,9,5,6,2022-02-20 15:31,Sunday,10.45040816,20.37428571
Product_99,377,330,330,0,0,330,330,330,330,330,0,0,0,330,330,2022-02-11 6:42,Friday,12.86730769,19.14115385
Product_e8,21,0,0,0,0,0,0,0,0,0,95,3,11,6,0,2022-02-02 6:29,Wednesday,9.003850932,24.23149068
Product_eb,36,155,184,0,0,95,143,100,105,141,0,0,111,91,0,2022-02-11 11:58,Friday,12.86730769,19.14115385
Product_c2,156,128,128,0,0,128,128,128,128,128,0,0,80,80,80,2022-03-06 6:29,Sunday,14.54181818,13.35
Product_bf,38,93,41,42,0,0,51,21,18,47,0,0,0,0,0,2022-01-27 17:30,Thursday,10.60122997,30.04681654
Product_8b,5,1,0,0,1,1,1,1,1,0,1,1,56,56,56,2022-02-21 6:35,Monday,8.996181818,11.62236364
Product_c3,157,114,0,0,187,210,156,169,219,226,0,189,182,74,0,2022-01-29 6:38,Saturday,13.31375691,12.47176796
Product_8f,0,0,0,0,0,0,0,0,0,0,4,3,3,12,0,2022-02-09 6:30,Wednesday,8.872222222,23.94111111
Product_d7,0,0,0,21,19,19,15,19,20,0,19,12,4,0,0,2022-02-06 6:33,Sunday,10.74317992,15.46050209
Product_85,0,2,0,0,2,5,0,0,0,0,0,0,0,0,0,2022-01-29 6:38,Saturday,13.31375691,12.47176796
Product_88,212,213,200,199,0,0,204,147,225,456,52,0,0,32,32,2022-01-27 6:25,Thursday,10.60122997,30.04681654
Product_a1,432,400,400,0,420,420,420,420,420,0,0,400,400,400,400,2022-03-13 6:30,Sunday,20.76761905,50.01571429
Product_ab,14,9,0,0,26,69,61,53,58,0,0,61,26,42,52,2022-03-06 9:57,Sunday,14.54181818,13.35
Product_aa,31,28,22,27,30,0,0,165,100,107,93,103,97,0,59,2022-03-10 6:19,Thursday,15.80965789,36.52771053
Product_ba,178,154,0,0,113,108,35,97,145,0,0,67,116,110,101,2022-03-06 9:57,Sunday,14.54181818,13.35
Product_c7,23,18,0,0,0,32,74,66,90,76,0,67,61,70,63,2022-02-20 8:08,Sunday,10.45040816,20.37428571
Product_bf,50,0,0,0,0,0,0,60,27,0,11,57,37,21,18,2022-02-01 6:30,Tuesday,8.190540541,19.41513514
Product_cf,226,0,0,218,231,239,241,264,339,0,380,16,0,0,0,2022-02-06 6:33,Sunday,10.74317992,15.46050209
Product_8e,23,137,177,0,41,32,66,60,39,0,0,1,0,0,0,2022-01-29 17:06,Saturday,13.31375691,12.47176796
Product_b8,6,0,0,0,0,0,0,0,6,0,13,16,33,0,0,2022-01-30 6:23,Sunday,9.10625,17.95275
Product_98,32,44,11,0,0,17,18,53,37,0,0,10,17,32,17,2022-02-20 8:08,Sunday,10.45040816,20.37428571
Product_d8,21,11,10,18,20,24,0,11,0,0,0,0,0,0,0,2022-02-09 12:58,Wednesday,8.872222222,23.94111111
Product_a1,412,400,400,400,400,0,400,400,400,400,400,0,0,0,0,2022-03-04 15:57,Friday,15.47233333,24.22916667
Product_bc,82,0,0,0,133,203,177,150,0,0,147,118,112,154,163,2022-02-21 6:35,Monday,8.996181818,11.62236364
Product_a6,26,2,0,0,0,0,0,92,160,153,45,0,25,73,95,2022-01-28 16:33,Friday,12.71454545,21.40181818
Product_c4,0,0,51,40,12,35,48,5,0,42,0,0,47,153,0,2022-03-03 6:01,Thursday,16.33257143,19.11628571
Product_d8,21,11,10,18,20,24,0,11,0,0,0,0,0,0,0,2022-02-09 11:55,Wednesday,8.872222222,23.94111111
Product_87,175,68,68,147,131,0,0,47,9,29,0,7,0,2,3,2022-02-19 6:00,Saturday,13.72509434,27.18867925
Product_f0,6,1,0,0,0,0,9,0,0,0,0,0,0,0,0,2022-02-12 15:34,Saturday,12.16421053,30.45789474
Product_d5,0,0,0,377,323,299,317,326,325,0,326,333,342,352,343,2022-02-02 6:01,Wednesday,9.003850932,24.23149068
Product_c3,218,111,143,141,0,0,199,196,170,208,6,0,0,0,0,2022-01-27 6:34,Thursday,10.60122997,30.04681654
Product_f0,4,0,0,1,0,0,0,9,0,0,0,0,0,0,0,2022-02-14 6:35,Monday,15.194,37.7588
Product_88,182,133,125,161,161,0,0,204,172,211,262,294,0,494,150,2022-02-18 6:39,Friday,12.20880499,19.34153389
Product_a3,43,40,57,39,41,7,0,25,22,23,0,0,0,0,0,2022-03-03 6:37,Thursday,16.33257143,19.11628571
Product_88,239,173,195,0,407,311,398,310,331,398,0,402,4,13,4,2022-03-06 6:42,Sunday,14.54181818,13.35
Product_8f,0,0,0,0,0,0,6,7,4,2,8,0,0,0,0,2022-01-27 17:30,Thursday,10.60122997,30.04681654
Product_de,0,0,27,14,8,8,18,16,0,0,6,12,13,13,0,2022-02-17 5:54,Thursday,10.44060606,12.1330303
Product_8b,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-27 6:05,Thursday,10.60122997,30.04681654
Product_95,58,74,0,0,65,105,100,99,0,0,67,17,3,13,13,2022-02-24 6:28,Thursday,10.90306122,12.60530612
Product_a6,53,0,0,0,83,69,15,1,0,0,67,84,39,37,117,2022-02-23 6:29,Wednesday,11.64701493,16.43373134
Product_87,74,154,144,0,0,51,3,32,1,3,0,2,0,2,7,2022-02-20 17:32,Sunday,10.45040816,20.37428571
